id,title,media_type,overview,release_date,vote_average,vote_count,streaming_providers,poster_url,genres,cast,crew
128,もののけ姫,movie,,1997-07-12,8.326,8400,Netflix,https://image.tmdb.org/t/p/w500/mVdz3vlmioKWZaHTGfu99zIuayZ.jpg,"Petualangan, Fantasi, Animasi","[{""name"": ""Yoji Matsuda"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/42WeHwCymsgJh3mLAyknCdRcef8.jpg""}, {""name"": ""Yuriko Ishida"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/2FiNDNulnV24JE3qcI1DGymHOFN.jpg""}, {""name"": ""Yuko Tanaka"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/fMonAnp3OQ16FmGy5SGhEJRcuVI.jpg""}, {""name"": ""Kaoru Kobayashi"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/pJSt6nRgcIsli0hw2aOCzc2l622.jpg""}, {""name"": ""Masahiko Nishimura"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/2fXvxAI4KySYgp9KZMzkK4q2TkY.jpg""}]","[{""job"": ""Producer"", ""name"": ""Toshio Suzuki"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/h8KzdSl5kIHgXputSBhxDZ1CA1g.jpg""}, {""job"": ""Director"", ""name"": ""Hayao Miyazaki"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/ouhjt9KugzhWtdEyBPipihB3ic8.jpg""}, {""job"": ""Writer"", ""name"": ""Hayao Miyazaki"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/ouhjt9KugzhWtdEyBPipihB3ic8.jpg""}]"
1356039,Counterattack,movie,"Saat misi penyelamatan sandera malah menciptakan musuh baru, Kapten Guerrero dan para prajurit elitenya harus menghadapi penyergapan oleh sebuah kelompok kriminal.",2025-02-28,8.325,705,Netflix,https://image.tmdb.org/t/p/w500/kxnFdLJhi37ZVFDCL1ka0yeQVU5.jpg,"Aksi, Petualangan, Cerita Seru","[{""name"": ""Luis Alberti"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/1uf6WXebWuL0oEMM2z8ulcnRro.jpg""}, {""name"": ""Noé Hernández"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/l3NXUy1x5buKHawSw4xye5JW8pl.jpg""}, {""name"": ""Leonardo Alonso"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/3SJUI4IeqjZfG7yNh76CbkQfzfg.jpg""}, {""name"": ""Luis Curiel"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/5FMxoburwNLvKlYIFPEoSLDDogu.jpg""}, {""name"": ""Guillermo Nava"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/yKMqnDsv4rfKYOg1t4EHkIDPywQ.jpg""}]","[{""job"": ""Director"", ""name"": ""Chava Cartas"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/2KgMJhywrNcNvlxKschlNyYQpsL.jpg""}, {""job"": ""Writer"", ""name"": ""José Rubén Escalante Méndez"", ""profile_url"": null}, {""job"": ""Producer"", ""name"": ""Francisco González Compeán"", ""profile_url"": null}, {""job"": ""Producer"", ""name"": ""Sebastian Jurado"", ""profile_url"": null}]"
820067,映画 五等分の花嫁,movie,,2022-05-20,8.3,411,,https://image.tmdb.org/t/p/w500/fOTg158koIDobG9Dhh94unOuKd8.jpg,"Animasi, Komedi, Percintaan","[{""name"": ""Yoshitsugu Matsuoka"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/ugDwdWEXnmv43jcbnfAi4XwiQ8C.jpg""}, {""name"": ""Kana Hanazawa"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/rYbVloKRRK3gRTVAf3Mbj9xak4Z.jpg""}, {""name"": ""Ayana Taketatsu"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/8vGKUIJrpbdURA7XSyGnkbi1Qqg.jpg""}, {""name"": ""Miku Ito"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/kP7JBvveQO9ucYpmOvUNcW5RLAp.jpg""}, {""name"": ""Ayane Sakura"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/yPbTmntASE9psPIMhNGU5oo6vIH.jpg""}]","[{""job"": ""Director"", ""name"": ""Masato Jimbo"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/azZeT4v6OREIiW3zvNzlKaVGwjT.jpg""}, {""job"": ""Producer"", ""name"": ""Junichiro Tanaka"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/5uWZFofk6ORrtNnLzRkUgeBE8kc.jpg""}, {""job"": ""Producer"", ""name"": ""Tomoki Ueda"", ""profile_url"": null}, {""job"": ""Producer"", ""name"": ""Shin Furukawa"", ""profile_url"": null}, {""job"": ""Producer"", ""name"": ""Gota Aijima"", ""profile_url"": null}, {""job"": ""Producer"", ""name"": ""Kento Yoshida"", ""profile_url"": null}, {""job"": ""Producer"", ""name"": ""Mitsutoshi Ogura"", ""profile_url"": null}, {""job"": ""Producer"", ""name"": ""Yuichi Izumi"", ""profile_url"": null}, {""job"": ""Producer"", ""name"": ""Tomoyuki Ohwada"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/sif9JEUD8RLZCXx8A2azaIq57Fg.jpg""}]"
105,Back to the Future,movie,,1985-07-03,8.321,20617,"Netflix, Amazon Prime Video",https://image.tmdb.org/t/p/w500/vN5B5WgYscRGcQpVhHl6p9DDTP0.jpg,"Petualangan, Komedi, Cerita Fiksi","[{""name"": ""Michael J. Fox"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/2JB4FMgQmnhbBlQ4SxWFN9EIVDi.jpg""}, {""name"": ""Christopher Lloyd"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/nxVjpyb3UrfbPZnEyDNlQVlFAs5.jpg""}, {""name"": ""Crispin Glover"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/imBnLpSXvg61qDDdEfvL6R4ITKt.jpg""}, {""name"": ""Lea Thompson"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/85E9NTEfkRdUdK4kTrrnk5of25w.jpg""}, {""name"": ""Claudia Wells"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/2VOsPvoV2vmEUd1O2KjW3kcN8JD.jpg""}]","[{""job"": ""Director"", ""name"": ""Robert Zemeckis"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/lPYDQ5LYNJ12rJZENtyASmVZ1Ql.jpg""}, {""job"": ""Producer"", ""name"": ""Bob Gale"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/wZLj3qLrieFQzt49i981lMVijPm.jpg""}, {""job"": ""Producer"", ""name"": ""Neil Canton"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/gYfxHlG9RMusHFFi5gxYRm4VJrj.jpg""}, {""job"": ""Writer"", ""name"": ""Bob Gale"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/wZLj3qLrieFQzt49i981lMVijPm.jpg""}, {""job"": ""Writer"", ""name"": ""Robert Zemeckis"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/lPYDQ5LYNJ12rJZENtyASmVZ1Ql.jpg""}]"
3782,生きる,movie,,1952-10-09,8.313,1206,,https://image.tmdb.org/t/p/w500/uMaLKmpxepW4Uq8lcCpels656u0.jpg,Drama,"[{""name"": ""Takashi Shimura"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/j88EU7H06bQePjyaZffoNFuG0L6.jpg""}, {""name"": ""Haruo Tanaka"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/eziah9QZcIs3SVPgTS3iuyUpiW3.jpg""}, {""name"": ""Nobuo Kaneko"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/uKkx38oqe1VqAzVjpXslOPSTajW.jpg""}, {""name"": ""Bokuzen Hidari"", ""profile_url"": null}, {""name"": ""Miki Odagiri"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/9pfgepQ89gE9wZyHLnMM3tMRV1Y.jpg""}]","[{""job"": ""Producer"", ""name"": ""Sōjirō Motoki"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/3elxuzpG4zmKcXmJxAkRnUDjCn7.jpg""}, {""job"": ""Director"", ""name"": ""Akira Kurosawa"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/ca8fRqLDfTJTCamLKHp70up23ET.jpg""}]"
15804,牯嶺街少年殺人事件,movie,,1991-07-27,8.3,339,,https://image.tmdb.org/t/p/w500/g5gMOcn0vFUITufKSxxL2WCyBIU.jpg,"Kejahatan, Drama, Percintaan","[{""name"": ""Chang Chen"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/7GHGozSsjERpQwvVwIhd1i6Yl7Y.jpg""}, {""name"": ""Lisa Yang"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/e2iA7qG23wuVRiLrRVRjcbpPsFu.jpg""}, {""name"": ""Chang Kuo-Chu"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/6hGLo2VE970oi3LMPr9QcmiaDSG.jpg""}, {""name"": ""Elaine Jin Yan-Ling"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/eXhTJ8vMsflpvoU4lOWeFTahbVY.jpg""}, {""name"": ""Chuan Wang"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/yJq73sOtT5NGXGXhqscXcGSfmpA.jpg""}]","[{""job"": ""Writer"", ""name"": ""Yen Hung-ya"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/v8QBoeCc7gJHkWD4N9aCG5dQa8l.jpg""}, {""job"": ""Writer"", ""name"": ""Edward Yang"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/mvQ0oSfPgyohdTpr3hETXQy7ilz.jpg""}, {""job"": ""Writer"", ""name"": ""Alex Yang"", ""profile_url"": null}, {""job"": ""Writer"", ""name"": ""Mingtang Lai"", ""profile_url"": null}, {""job"": ""Director"", ""name"": ""Edward Yang"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/mvQ0oSfPgyohdTpr3hETXQy7ilz.jpg""}, {""job"": ""Producer"", ""name"": ""Yu Wei-Yen"", ""profile_url"": null}]"
652837,ジョゼと虎と魚たち,movie,,2020-12-25,8.305,509,Netflix,https://image.tmdb.org/t/p/w500/93duoBjcJEgQHVSTUNvl9ULiXoZ.jpg,"Animasi, Drama, Percintaan","[{""name"": ""Taishi Nakagawa"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/gvUJ1Ge1ERLnYwqb4cJVCXQQIYA.jpg""}, {""name"": ""Kaya Kiyohara"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/3WRIcFLzJqBLDg3foDi7O1fT8rK.jpg""}, {""name"": ""Yume Miyamoto"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/8PzHX7owawEZKq7Eg9WwcmWYx9s.jpg""}, {""name"": ""Kazuyuki Okitsu"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/vgyaK5dAxhvzAi6LJM3ZyaJd4mJ.jpg""}, {""name"": ""Lynn"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/eJ2NqgzpnzNbT6Nt9EpDfzqNeZM.jpg""}]","[{""job"": ""Producer"", ""name"": ""Shuzo Kasahara"", ""profile_url"": null}, {""job"": ""Producer"", ""name"": ""Koichiro Mukai"", ""profile_url"": null}, {""job"": ""Producer"", ""name"": ""Mari Suzuki"", ""profile_url"": null}, {""job"": ""Director"", ""name"": ""Kotaro Tamura"", ""profile_url"": null}]"
10494,PERFECT BLUE,movie,,1998-02-28,8.301,2839,,https://image.tmdb.org/t/p/w500/79vujbsWEbX4dzffBV541QXN6sf.jpg,"Animasi, Cerita Seru","[{""name"": ""Junko Iwao"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/bKyMLT1MgDTnXafsq2ur32VMwY5.jpg""}, {""name"": ""Rica Matsumoto"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/ykm6ZpLcX5wblCNp7rOAoZpCh3L.jpg""}, {""name"": ""Shiho Niiyama"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/eUmzsJ0wqHYuzEBTviYy2MlXWw.jpg""}, {""name"": ""Masaaki Okura"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/lQmV0Nzww7i3cmbr2ToqGJ5q6qr.jpg""}, {""name"": ""Shinpachi Tsuji"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/af5ILJbixauO84bsuLOr8XSU9yd.jpg""}]","[{""job"": ""Director"", ""name"": ""Satoshi Kon"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/b7Oqg1bjS0e2iEzEjYWnsyVVagt.jpg""}, {""job"": ""Producer"", ""name"": ""Hiroaki Inoue"", ""profile_url"": null}, {""job"": ""Producer"", ""name"": ""Yoshihisa Ishihara"", ""profile_url"": null}, {""job"": ""Producer"", ""name"": ""Yutaka Togo"", ""profile_url"": null}, {""job"": ""Producer"", ""name"": ""Hitomi Nakagaki"", ""profile_url"": null}, {""job"": ""Producer"", ""name"": ""Masao Maruyama"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/jJmV2zhNe9YXoacYWi4GlZUAkK2.jpg""}]"
207,Dead Poets Society,movie,,2020-09-05,8.3,11695,Hotstar,https://image.tmdb.org/t/p/w500/erzbMlcNHOdx24AXOcn2ZKA7R1q.jpg,Drama,"[{""name"": ""Robin Williams"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/iYdeP6K0qz44Wg2Nw9LPJGMBkQ5.jpg""}, {""name"": ""Robert Sean Leonard"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/jXehZM0AWLJ2OIz4o0jFtHEzcMI.jpg""}, {""name"": ""Ethan Hawke"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/2LoTr6x0TEM7L5em4kSx1VmGDgG.jpg""}, {""name"": ""Josh Charles"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/xmFdIoFKVRNUmXaslBlErA3UHfF.jpg""}, {""name"": ""Gale Hansen"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/gVZ9TFvseA3I0fLLJiXKInzBygp.jpg""}]","[{""job"": ""Director"", ""name"": ""Peter Weir"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/4GxIZX5gtbMpW4ZgHwvGmLSIHOE.jpg""}, {""job"": ""Producer"", ""name"": ""Tony Thomas"", ""profile_url"": null}, {""job"": ""Producer"", ""name"": ""Steven Haft"", ""profile_url"": null}, {""job"": ""Producer"", ""name"": ""Paul Junger Witt"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/1aKgavN6FLH7QbfIBn9KH1nfa0F.jpg""}, {""job"": ""Writer"", ""name"": ""Tom Schulman"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/owgOiCl85ZSEVmJ4sr7tDAo9vto.jpg""}]"
101,Léon,movie,,1994-09-14,8.301,15270,,https://image.tmdb.org/t/p/w500/oBhmd3261OkJ4Yg2FdSiD2wnyfe.jpg,"Kejahatan, Drama, Aksi","[{""name"": ""Jean Reno"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/mw0EZJYz3kiFq9fNxsML773gotF.jpg""}, {""name"": ""Natalie Portman"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/edPU5HxncLWa1YkgRPNkSd68ONG.jpg""}, {""name"": ""Gary Oldman"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/2v9FVVBUrrkW2m3QOcYkuhq9A6o.jpg""}, {""name"": ""Danny Aiello"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/2WiZ8SkiFU355GUT2QuSPlenrfM.jpg""}, {""name"": ""Peter Appel"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/AvOZjWVwklfJHNHD2AwLmYRhSXw.jpg""}]","[{""job"": ""Producer"", ""name"": ""Patrice Ledoux"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/j4agVLTxNkSp5ii9yvXQbnfSvuS.jpg""}, {""job"": ""Director"", ""name"": ""Luc Besson"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/dXJdczT1NcvcZtnoWVGT0NmG11v.jpg""}]"
914,The Great Dictator,movie,,1941-03-04,8.297,3477,KlikFilm,https://image.tmdb.org/t/p/w500/nhMXB8GTdswYMCL9nepDZymJCOr.jpg,"Komedi, Kejahatan","[{""name"": ""Charlie Chaplin"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/lRI9Ky1SMOehn04OqhYJ5hQfgIK.jpg""}, {""name"": ""Paulette Goddard"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/7fMtXuVbJMbsFB4U3CsgDdivizP.jpg""}, {""name"": ""Jack Oakie"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/9oWdEicbTjfpfiCtvvYuxi0UseU.jpg""}, {""name"": ""Reginald Gardiner"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/yufdzor5RheT4FYx1Ywm4mo2TlG.jpg""}, {""name"": ""Henry Daniell"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/5g4V2fKBAI5TGjqfItfsnPjqZN9.jpg""}]","[{""job"": ""Director"", ""name"": ""Charlie Chaplin"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/lRI9Ky1SMOehn04OqhYJ5hQfgIK.jpg""}, {""job"": ""Producer"", ""name"": ""Charlie Chaplin"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/lRI9Ky1SMOehn04OqhYJ5hQfgIK.jpg""}, {""job"": ""Writer"", ""name"": ""Charlie Chaplin"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/lRI9Ky1SMOehn04OqhYJ5hQfgIK.jpg""}]"
599,Sunset Boulevard,movie,,1950-08-10,8.3,2695,,https://image.tmdb.org/t/p/w500/sC4Dpmn87oz9AuxZ15Lmip0Ftgr.jpg,Drama,"[{""name"": ""William Holden"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/yx5LpyKzCc4H52mFjybrPTuwKPM.jpg""}, {""name"": ""Gloria Swanson"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/akmlp75ESHjtGOVtOCfJYxkX4eo.jpg""}, {""name"": ""Erich von Stroheim"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/lUoSEdmX6Cl7lLUnV4ewLkVDnhY.jpg""}, {""name"": ""Nancy Olson"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/419ZEkm8PQSp9RS7NXb4yJPDRm4.jpg""}, {""name"": ""Fred Clark"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/yBjSwb6xma9ukYpbSe75C0eqNTx.jpg""}]","[{""job"": ""Director"", ""name"": ""Billy Wilder"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/nWV9BDDCbRegP7etiPjl3vYnJEq.jpg""}, {""job"": ""Producer"", ""name"": ""Charles Brackett"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/iIRQ5sTZTMgTTuMKlmetxO53tVS.jpg""}]"
644479,Dedicada A Mi Ex,movie,,2019-11-01,8.288,509,,https://image.tmdb.org/t/p/w500/xc4bTXVwYNXi10jG9dwcaYt5IpU.jpg,"Drama, Komedi","[{""name"": ""Raúl Santana"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/t2JoMFV1XIIzcDL4iSplPSxOo1m.jpg""}, {""name"": ""Nataly Valencia"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/nXa2JH5shLuF18mh954xRPdHI3y.jpg""}, {""name"": ""Carlos Alcántara"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/kOA49MEbLUCvkob99Ju13H1eYFS.jpg""}, {""name"": ""Biassini Segura"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/6X539lTqRd52rA0uhUoLJbiQgNb.jpg""}, {""name"": ""Mariana Treviño"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/d1N3CLQzrARgFLTLTJdKNgtlapB.jpg""}]","[{""job"": ""Producer"", ""name"": ""Natalia Echeverri"", ""profile_url"": null}, {""job"": ""Director"", ""name"": ""Jorge Ulloa"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/aTRa0w2KlUCFsIhyg1UUSLpJcdg.jpg""}]"
42269,C'eravamo tanto amati,movie,,1974-12-21,8.284,595,,https://image.tmdb.org/t/p/w500/jsjfvG1971tCUPtvj1dNSPWNzST.jpg,"Drama, Komedi","[{""name"": ""Nino Manfredi"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/aYrj641bdWgwME5x2Vw6NDoBeGt.jpg""}, {""name"": ""Vittorio Gassman"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/eIcPpL8OlAMlIr9ZMvFTY7ni7LX.jpg""}, {""name"": ""Stefania Sandrelli"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/34TBDJskMAx69sjT03wHGMOIT7i.jpg""}, {""name"": ""Stefano Satta Flores"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/9PifLAPYRIcEbeqj5WPb7bk3w9k.jpg""}, {""name"": ""Giovanna Ralli"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/6dvHHF5JoFhQg6vD6rG8vyME4zK.jpg""}]","[{""job"": ""Director"", ""name"": ""Ettore Scola"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/f4Y5YwFwgvTSGHuYqiAKuvCapI8.jpg""}, {""job"": ""Producer"", ""name"": ""Adriano De Micheli"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/jOLCw3xKWJWJTSKOzAHVL43wVme.jpg""}, {""job"": ""Producer"", ""name"": ""Pio Angeletti"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/pGXKlaOaazS9PEJli4QqZIOV1IW.jpg""}]"
335,C'era una volta il West,movie,,2011-08-04,8.3,4553,,https://image.tmdb.org/t/p/w500/3MPqF2iK6ZBoagnB5H1pjImHpHc.jpg,"Drama, Barat","[{""name"": ""Claudia Cardinale"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/m7iyqSEMHI1qmKx7ml4HmVyG0BC.jpg""}, {""name"": ""Henry Fonda"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/6wXWsqSXF3wCsGcwVqiszy6RX9X.jpg""}, {""name"": ""Jason Robards"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/9y0HAtWWBkB02gVzh8QDdz6UYZH.jpg""}, {""name"": ""Charles Bronson"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/8LoFmQmUzBaoGef8pY7M2urSCk.jpg""}, {""name"": ""Gabriele Ferzetti"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/usiGcuBhMrSK8VnMHFKV6zDFrhj.jpg""}]","[{""job"": ""Producer"", ""name"": ""Fulvio Morsella"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/g7JuLfkyPGwe3vlmhTnDcSwZkXB.jpg""}, {""job"": ""Director"", ""name"": ""Sergio Leone"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/2576qoW8l9Z1nKGM10ar60aIwUu.jpg""}]"
632632,映画 ギヴン,movie,,2020-08-22,8.281,401,,https://image.tmdb.org/t/p/w500/fsEq2LddodaHvhs4mTZAaqOV6sR.jpg,"Animasi, Drama, Musik, Percintaan","[{""name"": ""Takuya Eguchi"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/hPPhUp0mM65Lc87Q8WXUEmGQAXx.jpg""}, {""name"": ""Masatomo Nakazawa"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/3pezOVWCMKWdqAzwSo0eKNtso95.jpg""}, {""name"": ""Shogo Yano"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/kKN7qwnPCheARPuLZLYTUUj9A7Q.jpg""}, {""name"": ""Yuma Uchida"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/2otstbLfQ7MXuFt1X8MFOb4OIgd.jpg""}, {""name"": ""Shintaro Asanuma"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/5D2YC0c4zg9TXyOi0PpIXRugvzb.jpg""}]","[{""job"": ""Director"", ""name"": ""Hikaru Yamaguchi"", ""profile_url"": null}]"
3082,Modern Times,movie,,1936-02-05,8.3,3826,,https://image.tmdb.org/t/p/w500/7uoiKOEjxBBW0AgDGQWrlfGQ90w.jpg,"Komedi, Drama, Percintaan","[{""name"": ""Charlie Chaplin"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/lRI9Ky1SMOehn04OqhYJ5hQfgIK.jpg""}, {""name"": ""Paulette Goddard"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/7fMtXuVbJMbsFB4U3CsgDdivizP.jpg""}, {""name"": ""Henry Bergman"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/x41Z1XOGnBg6xnFhxunVQBmcJ36.jpg""}, {""name"": ""Tiny Sandford"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/dsfbvZOIb1rdBx8eUGa2QTYyqGE.jpg""}, {""name"": ""Chester Conklin"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/qaEgtSQU4eTX2fMng7Grc7G2xzq.jpg""}]","[{""job"": ""Director"", ""name"": ""Charlie Chaplin"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/lRI9Ky1SMOehn04OqhYJ5hQfgIK.jpg""}, {""job"": ""Producer"", ""name"": ""Charlie Chaplin"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/lRI9Ky1SMOehn04OqhYJ5hQfgIK.jpg""}]"
1139087,Once Upon a Studio,movie,,2023-09-24,8.28,393,Hotstar,https://image.tmdb.org/t/p/w500/aiy3G1cYWV3LgKZHY6a3jL8bjYL.jpg,"Animasi, Keluarga, Fantasi, Komedi","[{""name"": ""Chris Diamantopoulos"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/oenBtpk0RTId4wacQKYU4cPcq8Z.jpg""}, {""name"": ""Kaitlyn Robrock"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/1joOQrgyU9ap9W1cvimh01XmKcO.jpg""}, {""name"": ""Tony Anselmo"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/8ocCq9OxVg7A0g7hf7EqeT0QenX.jpg""}, {""name"": ""Bill Farmer"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/lhezx68R12s5Bsv7d77BrQb7tWA.jpg""}, {""name"": ""Jim Cummings"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/c0sQPRCM5Ri3F4gVyxPr4AcPmIq.jpg""}]","[{""job"": ""Producer"", ""name"": ""Yvett Merino Flores"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/lWDGq9RsYDayXIqdyXz1yHzo2tU.jpg""}, {""job"": ""Producer"", ""name"": ""Bradford Simonsen"", ""profile_url"": null}, {""job"": ""Writer"", ""name"": ""Dan Abraham"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/xGUGaHy5HcshpJKclGGUvTqeVlW.jpg""}, {""job"": ""Writer"", ""name"": ""Trent Correy"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/kzaOz9jtkFg9YcyvGO5CUOdf1fF.jpg""}, {""job"": ""Director"", ""name"": ""Dan Abraham"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/xGUGaHy5HcshpJKclGGUvTqeVlW.jpg""}, {""job"": ""Director"", ""name"": ""Trent Correy"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/kzaOz9jtkFg9YcyvGO5CUOdf1fF.jpg""}]"
